GHS-NRO;CMD-COD;DCS-MCO;GHM-NRO;GHS-LIB;SEU-BAS;SEU-HAU;GHS-PRI;EXB-FORFAIT;EXB-JOURNALIER;EXH-PRI;DATE-EFFET
1223;"04";"M";"04M22Z";"Explorations et surveillance pour affections de l'appareil respiratoire";0;6;617,66;0;0;151,47;"01/03/2018"
1224;"04";"M";"04M23T";"Autres symptômes et recours aux soins de la CMD 04, très courte durée";0;0;195,76;0;0;0;"01/03/2018"
1225;"04";"M";"04M23Z";"Autres symptômes et recours aux soins de la CMD 04";0;5;680,71;0;0;154,35;"01/03/2018"
1226;"04";"M";"04M24E";"Affections de la CMD 04 avec décès : séjours de moins de 2 jours";0;0;423,91;0;0;0;"01/03/2018"
1227;"04";"M";"04M251";"Grippes, niveau 1";0;6;673,02;0;0;151,24;"01/03/2018"
1228;"04";"M";"04M252";"Grippes, niveau 2";0;12;1580,48;0;0;196,96;"01/03/2018"
1229;"04";"M";"04M253";"Grippes, niveau 3";0;0;2050,09;0;0;0;"01/03/2018"
1230;"04";"M";"04M254";"Grippes, niveau 4";0;0;2812,47;0;0;0;"01/03/2018"
1231;"04";"M";"04M25T";"Grippes, très courte durée";0;0;219,05;0;0;0;"01/03/2018"
1232;"04";"M";"04M261";"Fibroses kystiques avec manifestations pulmonaires, niveau 1";0;0;773,53;0;0;0;"01/03/2018"
1233;"04";"M";"04M262";"Fibroses kystiques avec manifestations pulmonaires, niveau 2";0;0;2369,86;0;0;0;"01/03/2018"
1234;"04";"M";"04M263";"Fibroses kystiques avec manifestations pulmonaires, niveau 3";0;0;3368,13;0;0;0;"01/03/2018"
1235;"04";"M";"04M264";"Fibroses kystiques avec manifestations pulmonaires, niveau 4";0;0;4831,94;0;0;0;"01/03/2018"
1236;"04";"M";"04M26T";"Fibroses kystiques avec manifestations pulmonaires, très courte durée";0;0;174,81;0;0;0;"01/03/2018"
1237;"04";"M";"04M02T";"Bronchites et asthme, âge inférieur à 18 ans, très courte durée";0;0;195,78;0;0;0;"01/03/2018"
1238;"04";"M";"04M03T";"Bronchites et asthme, âge supérieur à 17 ans, très courte durée";0;0;325,49;0;0;0;"01/03/2018"
1239;"04";"M";"04M05T";"Transferts et autres séjours pour pneumonies et pleurésies banales, âge supérieur à 17 ans";0;0;306,49;0;0;0;"01/03/2018"
1240;"04";"M";"04M18T";"Bronchiolites, très courte durée";0;0;310,82;0;0;0;"01/03/2018"
1241;"04";"M";"04M271";"Autres affections respiratoires concernant majoritairement la petite enfance, niveau 1";0;0;565,83;0;0;0;"01/03/2018"
1242;"04";"M";"04M272";"Autres affections respiratoires concernant majoritairement la petite enfance, niveau 2";0;0;1104,51;0;0;0;"01/03/2018"
1243;"04";"M";"04M273";"Autres affections respiratoires concernant majoritairement la petite enfance, niveau 3";0;0;1302,1;0;0;0;"01/03/2018"
1244;"04";"M";"04M274";"Autres affections respiratoires concernant majoritairement la petite enfance, niveau 4";0;0;1524,4;0;0;0;"01/03/2018"
1430;"05";"C";"05C021";"Chirurgie de remplacement valvulaire avec circulation extracorporelle et avec cathétérisme cardiaque ou coronarographie, niveau 1";0;33;9974,78;0;0;198,07;"01/03/2018"
1431;"05";"C";"05C022";"Chirurgie de remplacement valvulaire avec circulation extracorporelle et avec cathétérisme cardiaque ou coronarographie, niveau 2";7;39;12141,99;0;361,2;175,82;"01/03/2018"
1432;"05";"C";"05C023";"Chirurgie de remplacement valvulaire avec circulation extracorporelle et avec cathétérisme cardiaque ou coronarographie, niveau 3";9;53;16903,54;0;634,87;99,16;"01/03/2018"
1433;"05";"C";"05C024";"Chirurgie de remplacement valvulaire avec circulation extracorporelle et avec cathétérisme cardiaque ou coronarographie, niveau 4";14;83;19878,38;0;220,36;470,82;"01/03/2018"
1434;"05";"C";"05C031";"Chirurgie de remplacement valvulaire avec circulation extracorporelle, sans cathétérisme cardiaque, ni coronarographie, niveau 1";0;15;8942,45;0;0;133,62;"01/03/2018"
1435;"05";"C";"05C032";"Chirurgie de remplacement valvulaire avec circulation extracorporelle, sans cathétérisme cardiaque, ni coronarographie, niveau 2";5;16;10533,72;0;530,42;108,04;"01/03/2018"
1436;"05";"C";"05C033";"Chirurgie de remplacement valvulaire avec circulation extracorporelle, sans cathétérisme cardiaque, ni coronarographie, niveau 3";6;23;12584,64;0;683,64;82,15;"01/03/2018"
1437;"05";"C";"05C034";"Chirurgie de remplacement valvulaire avec circulation extracorporelle, sans cathétérisme cardiaque, ni coronarographie, niveau 4";12;73;16692,24;0;391,2;467,74;"01/03/2018"
1438;"05";"C";"05C041";"Pontages aortocoronariens avec cathétérisme cardiaque ou coronarographie, niveau 1";0;34;7499,62;0;0;260,22;"01/03/2018"
1439;"05";"C";"05C042";"Pontages aortocoronariens avec cathétérisme cardiaque ou coronarographie, niveau 2";7;35;9146,71;0;274,52;234,05;"01/03/2018"
1440;"05";"C";"05C043";"Pontages aortocoronariens avec cathétérisme cardiaque ou coronarographie, niveau 3";8;44;14135,11;0;831,4;168,55;"01/03/2018"
1441;"05";"C";"05C044";"Pontages aortocoronariens avec cathétérisme cardiaque ou coronarographie, niveau 4";15;88;21551,2;0;494,41;503,79;"01/03/2018"
1442;"05";"C";"05C051";"Pontages aortocoronariens sans cathétérisme cardiaque, ni coronarographie, niveau 1";0;14;7063,93;0;0;191,43;"01/03/2018"
1443;"05";"C";"05C052";"Pontages aortocoronariens sans cathétérisme cardiaque, ni coronarographie, niveau 2";5;15;8131,49;0;355,85;173,18;"01/03/2018"
1444;"05";"C";"05C053";"Pontages aortocoronariens sans cathétérisme cardiaque, ni coronarographie, niveau 3";6;21;10638,47;0;835,66;138,23;"01/03/2018"
1445;"05";"C";"05C054";"Pontages aortocoronariens sans cathétérisme cardiaque, ni coronarographie, niveau 4";11;63;16443,98;0;645,06;505,58;"01/03/2018"
1446;"05";"C";"05C061";"Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, niveau 1";0;15;6468,9;0;0;292,82;"01/03/2018"
1447;"05";"C";"05C062";"Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, niveau 2";6;18;9829,72;0;746,85;212,4;"01/03/2018"
1448;"05";"C";"05C063";"Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, niveau 3";8;44;15352,06;0;920,39;279,33;"01/03/2018"
1449;"05";"C";"05C064";"Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, niveau 4";9;73;23452,58;0;1350,09;651,67;"01/03/2018"
1450;"05";"C";"05C071";"Autres interventions cardiothoraciques, âge inférieur à 2 ans, avec circulation extracorporelle, niveau 1";0;11;7712,48;0;0;709,36;"01/03/2018"
1451;"05";"C";"05C072";"Autres interventions cardiothoraciques, âge inférieur à 2 ans, avec circulation extracorporelle, niveau 2";4;12;11504,3;0;2527,88;988,25;"01/03/2018"
1452;"05";"C";"05C073";"Autres interventions cardiothoraciques, âge inférieur à 2 ans, avec circulation extracorporelle, niveau 3";0;0;13940,01;0;0;0;"01/03/2018"
1453;"05";"C";"05C074";"Autres interventions cardiothoraciques, âge inférieur à 2 ans, avec circulation extracorporelle, niveau 4";0;0;19999,28;0;0;0;"01/03/2018"
1454;"05";"C";"05C081";"Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, sans circulation extracorporelle, niveau 1";0;28;1560,21;0;0;131,07;"01/03/2018"
1455;"05";"C";"05C082";"Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, sans circulation extracorporelle, niveau 2";0;29;2489,19;0;0;108,28;"01/03/2018"
1456;"05";"C";"05C083";"Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, sans circulation extracorporelle, niveau 3";6;40;3825,22;0;445,34;102,23;"01/03/2018"
1457;"05";"C";"05C084";"Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, sans circulation extracorporelle, niveau 4";11;64;6278,85;0;272,63;172,76;"01/03/2018"
1458;"05";"C";"05C091";"Autres interventions cardiothoraciques, âge inférieur à 2 ans, sans circulation extracorporelle, niveau 1";0;0;4751,35;0;0;0;"01/03/2018"
1459;"05";"C";"05C092";"Autres interventions cardiothoraciques, âge inférieur à 2 ans, sans circulation extracorporelle, niveau 2";0;0;12663,59;0;0;0;"01/03/2018"
1460;"05";"C";"05C093";"Autres interventions cardiothoraciques, âge inférieur à 2 ans, sans circulation extracorporelle, niveau 3";0;0;16969,08;0;0;0;"01/03/2018"
1461;"05";"C";"05C094";"Autres interventions cardiothoraciques, âge inférieur à 2 ans, sans circulation extracorporelle, niveau 4";0;0;21211,35;0;0;0;"01/03/2018"
1462;"05";"C";"05C101";"Chirurgie majeure de revascularisation, niveau 1";0;11;3681,33;0;0;94,01;"01/03/2018"
1463;"05";"C";"05C102";"Chirurgie majeure de revascularisation, niveau 2";4;16;4858,24;0;784,61;80,42;"01/03/2018"
1464;"05";"C";"05C103";"Chirurgie majeure de revascularisation, niveau 3";0;33;6661,8;0;0;67,94;"01/03/2018"
1465;"05";"C";"05C104";"Chirurgie majeure de revascularisation, niveau 4";8;68;9039,84;0;528,45;245,34;"01/03/2018"
1466;"05";"C";"05C111";"Autres interventions de chirurgie vasculaire, niveau 1";0;10;2421,68;0;0;90,52;"01/03/2018"
1467;"05";"C";"05C112";"Autres interventions de chirurgie vasculaire, niveau 2";0;16;3220,15;0;0;78,36;"01/03/2018"
1468;"05";"C";"05C113";"Autres interventions de chirurgie vasculaire, niveau 3";6;37;4865,7;0;548,52;102,5;"01/03/2018"
1469;"05";"C";"05C114";"Autres interventions de chirurgie vasculaire, niveau 4";10;59;7120,71;0;300,67;209,79;"01/03/2018"
1471;"05";"C";"05C121";"Amputations du membre inférieur, sauf des orteils, pour troubles circulatoires, niveau 1";0;21;2326,93;0;0;65,82;"01/03/2018"
1472;"05";"C";"05C122";"Amputations du membre inférieur, sauf des orteils, pour troubles circulatoires, niveau 2";6;39;3511,7;0;263,28;66,97;"01/03/2018"
1473;"05";"C";"05C123";"Amputations du membre inférieur, sauf des orteils, pour troubles circulatoires, niveau 3";8;60;4918,12;0;234,4;96,58;"01/03/2018"
1474;"05";"C";"05C124";"Amputations du membre inférieur, sauf des orteils, pour troubles circulatoires, niveau 4";12;72;6077,08;0;110,38;162,24;"01/03/2018"
1475;"05";"C";"05C131";"Amputations pour troubles circulatoires portant sur le membre supérieur ou les orteils, niveau 1";0;6;873,08;0;0;84,59;"01/03/2018"
1476;"05";"C";"05C132";"Amputations pour troubles circulatoires portant sur le membre supérieur ou les orteils, niveau 2";0;19;2255,51;0;0;64,38;"01/03/2018"
1477;"05";"C";"05C133";"Amputations pour troubles circulatoires portant sur le membre supérieur ou les orteils, niveau 3";0;33;3156,8;0;0;147,48;"01/03/2018"
1478;"05";"C";"05C134";"Amputations pour troubles circulatoires portant sur le membre supérieur ou les orteils, niveau 4";0;45;4926,56;0;0;199,4;"01/03/2018"
1479;"05";"C";"05C141";"Poses d'un stimulateur cardiaque permanent avec infarctus aigu du myocarde ou insuffisance cardiaque congestive ou état de choc, niveau 1";0;9;1584,52;0;0;70,49;"01/03/2018"
1480;"05";"C";"05C142";"Poses d'un stimulateur cardiaque permanent avec infarctus aigu du myocarde ou insuffisance cardiaque congestive ou état de choc, niveau 2";0;20;2482,06;0;0;64,37;"01/03/2018"
1481;"05";"C";"05C143";"Poses d'un stimulateur cardiaque permanent avec infarctus aigu du myocarde ou insuffisance cardiaque congestive ou état de choc, niveau 3";5;40;3769,62;0;858,37;106,74;"01/03/2018"
1482;"05";"C";"05C144";"Poses d'un stimulateur cardiaque permanent avec infarctus aigu du myocarde ou insuffisance cardiaque congestive ou état de choc, niveau 4";10;62;6117,82;0;313,09;165,65;"01/03/2018"
1484;"05";"C";"05C151";"Poses d'un stimulateur cardiaque permanent sans infarctus aigu du myocarde, ni insuffisance cardiaque congestive, ni état de choc, niveau 1";0;7;1342,39;0;0;64,84;"01/03/2018"
1485;"05";"C";"05C152";"Poses d'un stimulateur cardiaque permanent sans infarctus aigu du myocarde, ni insuffisance cardiaque congestive, ni état de choc, niveau 2";0;16;1925,92;0;0;68,5;"01/03/2018"
1486;"05";"C";"05C153";"Poses d'un stimulateur cardiaque permanent sans infarctus aigu du myocarde, ni insuffisance cardiaque congestive, ni état de choc, niveau 3";0;30;2885,01;0;0;71,04;"01/03/2018"
1487;"05";"C";"05C154";"Poses d'un stimulateur cardiaque permanent sans infarctus aigu du myocarde, ni insuffisance cardiaque congestive, ni état de choc, niveau 4";6;51;4376,77;0;994,51;178,52;"01/03/2018"
1488;"05";"C";"05C15T";"Poses d'un stimulateur cardiaque permanent sans infarctus aigu du myocarde, ni insuffisance cardiaque congestive, ni état de choc, très courte durée";0;0;801,66;0;0;0;"01/03/2018"
1489;"05";"C";"05C171";"Ligatures de veines et éveinages, niveau 1";0;3;623,75;0;0;78,28;"01/03/2018"
1490;"05";"C";"05C172";"Ligatures de veines et éveinages, niveau 2";0;14;1634,92;0;0;66,72;"01/03/2018"
1491;"05";"C";"05C173";"Ligatures de veines et éveinages, niveau 3";0;27;2502,3;0;0;188,9;"01/03/2018"
1492;"05";"C";"05C174";"Ligatures de veines et éveinages, niveau 4";0;0;3928,49;0;0;0;"01/03/2018"
1493;"05";"C";"05C17J";"Ligatures de veines et éveinages, en ambulatoire";0;0;623,75;0;0;0;"01/03/2018"
1494;"05";"C";"05C181";"Autres interventions sur le système circulatoire, niveau 1";0;6;917,66;0;0;104,07;"01/03/2018"
1495;"05";"C";"05C182";"Autres interventions sur le système circulatoire, niveau 2";0;15;2559,24;0;0;74,7;"01/03/2018"
1496;"05";"C";"05C183";"Autres interventions sur le système circulatoire, niveau 3";5;39;4352,1;0;1195,24;124,28;"01/03/2018"
1497;"05";"C";"05C184";"Autres interventions sur le système circulatoire, niveau 4";10;58;6713,43;0;314,84;184,09;"01/03/2018"
1498;"05";"C";"05C18J";"Autres interventions sur le système circulatoire, en ambulatoire";0;0;917,66;0;0;0;"01/03/2018"
1499;"05";"C";"05C191";"Poses d'un défibrillateur cardiaque, niveau 1";0;22;14573,52;0;0;131,77;"01/03/2018"
1500;"05";"C";"05C192";"Poses d'un défibrillateur cardiaque, niveau 2";0;25;16082,14;0;0;78,76;"01/03/2018"
1501;"05";"C";"05C193";"Poses d'un défibrillateur cardiaque, niveau 3";6;46;17736,04;0;551,3;927,89;"01/03/2018"
1502;"05";"C";"05C194";"Poses d'un défibrillateur cardiaque, niveau 4";0;0;19970,74;0;0;0;"01/03/2018"
1503;"05";"C";"05C19T";"Poses d'un défibrillateur cardiaque, très courte durée";0;0;13353,77;0;0;0;"01/03/2018"
1504;"05";"C";"05C201";"Remplacements ou ablations chirurgicale d'électrodes ou repositionnements de boîtier de stimulation cardiaque permanente, niveau 1";0;5;1019,02;0;0;423,65;"01/03/2018"
1505;"05";"C";"05C202";"Remplacements ou ablations chirurgicale d'électrodes ou repositionnements de boîtier de stimulation cardiaque permanente, niveau 2";0;0;1942,02;0;0;0;"01/03/2018"
1506;"05";"C";"05C203";"Remplacements ou ablations chirurgicale d'électrodes ou repositionnements de boîtier de stimulation cardiaque permanente, niveau 3";0;0;2958,1;0;0;0;"01/03/2018"
1507;"05";"C";"05C204";"Remplacements ou ablations chirurgicale d'électrodes ou repositionnements de boîtier de stimulation cardiaque permanente, niveau 4";0;0;4608,61;0;0;0;"01/03/2018"
1513;"05";"C";"05C221";"Remplacements de stimulateurs cardiaques permanents, niveau 1";0;4;1140,34;0;0;66,01;"01/03/2018"
1514;"05";"C";"05C222";"Remplacements de stimulateurs cardiaques permanents, niveau 2";0;15;1866,37;0;0;186,34;"01/03/2018"
1515;"05";"C";"05C223";"Remplacements de stimulateurs cardiaques permanents, niveau 3";0;0;2894,08;0;0;0;"01/03/2018"
1516;"05";"C";"05C224";"Remplacements de stimulateurs cardiaques permanents, niveau 4";0;0;4520,91;0;0;0;"01/03/2018"
1517;"05";"C";"05C22T";"Remplacements de stimulateurs cardiaques permanents, très courte durée";0;0;830,97;0;0;0;"01/03/2018"
1518;"05";"C";"05C061";"Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, niveau 1";0;15;6461,97;0;0;292,94;"01/03/2018"
1519;"05";"C";"05C062";"Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, niveau 2";6;18;10188,58;0;828,14;198,59;"01/03/2018"
1520;"05";"C";"05C063";"Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, niveau 3";8;44;15352,06;0;860,58;279,33;"01/03/2018"
1521;"05";"C";"05C064";"Autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, avec circulation extracorporelle, niveau 4";9;73;23452,58;0;1350,09;651,67;"01/03/2018"
1523;"05";"C";"05C08T";"Transferts et autres séjours courts pour autres interventions cardiothoraciques, âge supérieur à 1 an, ou vasculaires quel que soit l'âge, sans circulation extracorporelle";0;0;260,79;0;0;0;"01/03/2018"
1524;"05";"C";"05C021";"Chirurgie de remplacement valvulaire avec circulation extracorporelle et avec cathétérisme cardiaque ou coronarographie, niveau 1";0;33;12735,92;0;0;198,07;"01/03/2018"
1525;"05";"C";"05C022";"Chirurgie de remplacement valvulaire avec circulation extracorporelle et avec cathétérisme cardiaque ou coronarographie, niveau 2";7;39;14903,14;0;361,2;175,82;"01/03/2018"
1526;"05";"C";"05C023";"Chirurgie de remplacement valvulaire avec circulation extracorporelle et avec cathétérisme cardiaque ou coronarographie, niveau 3";9;53;19664,69;0;634,87;99,16;"01/03/2018"
1527;"05";"C";"05C024";"Chirurgie de remplacement valvulaire avec circulation extracorporelle et avec cathétérisme cardiaque ou coronarographie, niveau 4";14;83;22639,52;0;220,36;536,22;"01/03/2018"
1528;"05";"C";"05C031";"Chirurgie de remplacement valvulaire avec circulation extracorporelle, sans cathétérisme cardiaque, ni coronarographie, niveau 1";0;15;11731,55;0;0;133,62;"01/03/2018"
1529;"05";"C";"05C032";"Chirurgie de remplacement valvulaire avec circulation extracorporelle, sans cathétérisme cardiaque, ni coronarographie, niveau 2";5;16;13322,83;0;530,43;108,04;"01/03/2018"
1530;"05";"C";"05C033";"Chirurgie de remplacement valvulaire avec circulation extracorporelle, sans cathétérisme cardiaque, ni coronarographie, niveau 3";6;23;15373,74;0;683,64;82,15;"01/03/2018"
1531;"05";"C";"05C034";"Chirurgie de remplacement valvulaire avec circulation extracorporelle, sans cathétérisme cardiaque, ni coronarographie, niveau 4";12;73;19481,35;0;391,2;545,9;"01/03/2018"
1532;"05";"C";"05C13J";"Amputations pour troubles circulatoires portant sur le membre supérieur ou les orteils, en ambulatoire";0;0;873,08;0;0;0;"01/03/2018"
1693;"05";"M";"05K051";"Endoprothèses vasculaires avec infarctus du myocarde, niveau 1";0;7;1949,64;0;0;65,75;"01/03/2018"
1694;"05";"M";"05K052";"Endoprothèses vasculaires avec infarctus du myocarde, niveau 2";0;20;2804,39;0;0;67,26;"01/03/2018"
1695;"05";"M";"05K053";"Endoprothèses vasculaires avec infarctus du myocarde, niveau 3";5;44;4418,51;0;1076,08;116,31;"01/03/2018"
1696;"05";"M";"05K054";"Endoprothèses vasculaires avec infarctus du myocarde, niveau 4";10;56;5814,28;0;186,1;208,5;"01/03/2018"
1697;"05";"M";"05K061";"Endoprothèses vasculaires sans infarctus du myocarde, niveau 1";0;4;1875,15;0;0;101,53;"01/03/2018"
1698;"05";"M";"05K062";"Endoprothèses vasculaires sans infarctus du myocarde, niveau 2";0;11;2718,63;0;0;97,1;"01/03/2018"
1699;"05";"M";"05K063";"Endoprothèses vasculaires sans infarctus du myocarde, niveau 3";0;21;4271,48;0;0;68,01;"01/03/2018"
1700;"05";"M";"05K064";"Endoprothèses vasculaires sans infarctus du myocarde, niveau 4";7;41;5631,68;0;453,4;251,97;"01/03/2018"
1701;"05";"M";"05K06T";"Endoprothèses vasculaires sans infarctus du myocarde, très courte durée";0;0;1336,75;0;0;0;"01/03/2018"
1702;"05";"M";"05K101";"Actes diagnostiques par voie vasculaire, niveau 1";0;18;972,09;0;0;67,61;"01/03/2018"
1703;"05";"M";"05K102";"Actes diagnostiques par voie vasculaire, niveau 2";0;29;1715,8;0;0;67,77;"01/03/2018"
1704;"05";"M";"05K103";"Actes diagnostiques par voie vasculaire, niveau 3";0;37;2257,93;0;0;69,94;"01/03/2018"
1705;"05";"M";"05K104";"Actes diagnostiques par voie vasculaire, niveau 4";8;44;2747,52;0;108,8;118,27;"01/03/2018"
1706;"05";"M";"05K10J";"Actes diagnostiques par voie vasculaire, en ambulatoire";0;0;822;0;0;0;"01/03/2018"
1712;"05";"M";"05K121";"Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge inférieur à 18 ans, niveau 1";0;3;2192,17;0;0;1136,94;"01/03/2018"
1713;"05";"M";"05K122";"Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge inférieur à 18 ans, niveau 2";0;0;3909,14;0;0;0;"01/03/2018"
1714;"05";"M";"05K123";"Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge inférieur à 18 ans, niveau 3";0;0;5697,94;0;0;0;"01/03/2018"
1715;"05";"M";"05K124";"Actes thérapeutiques par voie vasculaire sauf endoprothèses, âge inférieur à 18 ans, niveau 4";0;0;7234,9;0;0;0;"01/03/2018"
1721;"05";"C";"05K14Z";"Mise en place de certains accès vasculaires pour des affections de la CMD 05, séjours de moins de 2 jours";0;0;558,77;0;0;0;"01/03/2018"
1722;"05";"M";"05K151";"Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, niveau 1";0;0;1104,58;0;0;0;"01/03/2018"
1723;"05";"M";"05K152";"Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, niveau 2";0;0;1788,86;0;0;0;"01/03/2018"
1724;"05";"M";"05K153";"Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, niveau 3";0;0;2254,35;0;0;0;"01/03/2018"
1725;"05";"M";"05K154";"Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, niveau 4";0;0;3225,07;0;0;0;"01/03/2018"
1726;"05";"M";"05K15J";"Surveillances de greffes de coeur avec acte diagnostique par voie vasculaire, en ambulatoire";0;0;928,54;0;0;0;"01/03/2018"
1727;"05";"M";"05K17J";"Affections cardiovasculaires sans acte opératoire de la CMD 05, avec anesthésie, en ambulatoire";0;0;401,94;0;0;0;"01/03/2018"
1729;"05";"M";"05M041";"Infarctus aigu du myocarde, niveau 1";0;20;1204;0;0;72,1;"01/03/2018"
1730;"05";"M";"05M042";"Infarctus aigu du myocarde, niveau 2";0;24;1499,57;0;0;71,2;"01/03/2018"
1731;"05";"M";"05M043";"Infarctus aigu du myocarde, niveau 3";5;32;2069,21;0;379,76;79,67;"01/03/2018"
1732;"05";"M";"05M044";"Infarctus aigu du myocarde, niveau 4";0;44;3025,2;0;0;131,25;"01/03/2018"
1733;"05";"M";"05M04T";"Infarctus aigu du myocarde, très courte durée";0;0;306,34;0;0;0;"01/03/2018"
1734;"05";"M";"05M051";"Syncopes et lipothymies, niveau 1";0;5;663,96;0;0;83,34;"01/03/2018"
1735;"05";"M";"05M052";"Syncopes et lipothymies, niveau 2";0;11;1252,28;0;0;76,49;"01/03/2018"
1736;"05";"M";"05M053";"Syncopes et lipothymies, niveau 3";0;15;1558,2;0;0;76,57;"01/03/2018"
1737;"05";"M";"05M054";"Syncopes et lipothymies, niveau 4";0;24;2247,34;0;0;148,2;"01/03/2018"
1738;"05";"M";"05M061";"Angine de poitrine, niveau 1";0;4;426,4;0;0;79,49;"01/03/2018"
1739;"05";"M";"05M062";"Angine de poitrine, niveau 2";0;10;1020,93;0;0;66,42;"01/03/2018"
1740;"05";"M";"05M063";"Angine de poitrine, niveau 3";0;19;1618,7;0;0;81,88;"01/03/2018"
1741;"05";"M";"05M064";"Angine de poitrine, niveau 4";0;28;2355,62;0;0;130,89;"01/03/2018"
1742;"05";"M";"05M06T";"Angine de poitrine, très courte durée";0;0;254,57;0;0;0;"01/03/2018"
1743;"05";"M";"05M071";"Thrombophlébites veineuses profondes, niveau 1";0;10;1334,31;0;0;98;"01/03/2018"
1744;"05";"M";"05M072";"Thrombophlébites veineuses profondes, niveau 2";0;12;1530,31;0;0;111,37;"01/03/2018"
1745;"05";"M";"05M073";"Thrombophlébites veineuses profondes, niveau 3";0;17;2087,14;0;0;171,93;"01/03/2018"
1746;"05";"M";"05M074";"Thrombophlébites veineuses profondes, niveau 4";0;0;2856,28;0;0;0;"01/03/2018"
1747;"05";"M";"05M07T";"Thrombophlébites veineuses profondes, très courte durée";0;0;388,61;0;0;0;"01/03/2018"
1748;"05";"M";"05M081";"Arythmies et troubles de la conduction cardiaque, niveau 1";0;5;722,38;0;0;85,21;"01/03/2018"
1749;"05";"M";"05M082";"Arythmies et troubles de la conduction cardiaque, niveau 2";0;10;1216,48;0;0;76,78;"01/03/2018"
1750;"05";"M";"05M083";"Arythmies et troubles de la conduction cardiaque, niveau 3";0;17;1753,9;0;0;84,08;"01/03/2018"
1751;"05";"M";"05M084";"Arythmies et troubles de la conduction cardiaque, niveau 4";0;25;2426,53;0;0;144,35;"01/03/2018"
1752;"05";"M";"05M08T";"Arythmies et troubles de la conduction cardiaque, très courte durée";0;0;290,03;0;0;0;"01/03/2018"
1753;"05";"M";"05M091";"Insuffisances cardiaques et états de choc circulatoire, niveau 1";0;20;1343,44;0;0;65,51;"01/03/2018"
1754;"05";"M";"05M092";"Insuffisances cardiaques et états de choc circulatoire, niveau 2";0;28;1867,55;0;0;69,57;"01/03/2018"
1755;"05";"M";"05M093";"Insuffisances cardiaques et états de choc circulatoire, niveau 3";0;33;2215,39;0;0;74,09;"01/03/2018"
1756;"05";"M";"05M094";"Insuffisances cardiaques et états de choc circulatoire, niveau 4";0;38;2585,84;0;0;107,94;"01/03/2018"
1757;"05";"M";"05M09T";"Insuffisances cardiaques et états de choc circulatoire, très courte durée";0;0;380,12;0;0;0;"01/03/2018"
1758;"05";"M";"05M101";"Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, niveau 1";0;0;385,54;0;0;0;"01/03/2018"
1759;"05";"M";"05M102";"Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, niveau 2";0;0;2845,03;0;0;0;"01/03/2018"
1760;"05";"M";"05M103";"Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, niveau 3";0;0;3044,74;0;0;0;"01/03/2018"
1761;"05";"M";"05M104";"Cardiopathies congénitales et valvulopathies, âge inférieur à 18 ans, niveau 4";0;0;4327,73;0;0;0;"01/03/2018"
1762;"05";"M";"05M111";"Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, niveau 1";0;14;980,04;0;0;67,36;"01/03/2018"
1763;"05";"M";"05M112";"Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, niveau 2";0;20;1384,25;0;0;69,29;"01/03/2018"
1764;"05";"M";"05M113";"Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, niveau 3";5;27;1869,27;0;323,35;131,85;"01/03/2018"
1765;"05";"M";"05M114";"Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, niveau 4";0;0;2733,64;0;0;0;"01/03/2018"
1766;"05";"M";"05M11T";"Cardiopathies congénitales et valvulopathies, âge supérieur à 17 ans, très courte durée";0;0;278,27;0;0;0;"01/03/2018"
